# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
7877.5000 M1094 1842027 4 137.5000 c72 gangs1 97 N c72->p36->p39->c82->p1
7879.7000 M613 1647795 17 3548.7000 p53 gangs7 40 N p53->c83->c117->w154->p2->w154->w172->c125->p2->c80->w152->w172->w152->p8->c83->p8->p61->c93
7879.9000 M778 502786 9 2352.9000 w179 gangs7 60 N w179->w162->c131->c114->w179->w184->w198->p11->w198->p28
7880.3000 M633 1075213 16 3406.3000 p58 gangs7 43 N p58->c111->p58->c111->p58->c111->c77->c82->c98->w141->p31->c98->p57->p31->p64->p61->c93
7880.5000 M914 1310175 3 1398.5000 w157 gangs1 76 N w157->w149->w159->p13
7880.8000 M842 585013 5 1909.8000 w155 gangs6 68 N w155->p23->w190->c100->w159->p13
7881.5000 M935 1306206 3 1256.5000 p51 gangs8 79 N p51->w149->w159->p13
7888.3000 M359 603738 10 5363.3000 w198 gangs2 10 N w198->p60->w171->p51->w162->c131->p50->p35->w176->w181->p7
7891.6000 M362 1893349 16 5347.6000 c138 gangs2 10 N c138->c112->c127->p42->c121->c87->w193->c72->w193->p29->w145->p52->p36->p33->c110->c128->p17
7892.0000 M936 704106 2 1259.0000 p68 gangs2 79 N p68->c128->p17
7892.4000 M658 624802 8 3232.4000 c107 gangs6 46 N c107->p4->w178->c80->p36->p52->p1->c128->p17
7892.9000 M750 886563 4 2569.9000 p55 gangs2 57 N p55->c83->p1->c128->p17
7893.5000 M593 1059009 8 3708.5000 c128 gangs6 38 N c128->c93->c128->c78->w189->w178->p1->c128->p17
7894.1000 M693 1155947 14 2978.1000 c118 gangs6 50 N c118->p60->p23->c86->p1->c86->w172->p10->w199->p8->c83->p55->p1->c128->p17
7895.0000 M539 1696339 4 4078.0000 w190 gangs8 32 N w190->p55->p1->c128->p17
7895.1000 M897 75646 5 1536.1000 p66 gangs2 74 N p66->p61->p11->c110->c128->p17
7904.9000 M1092 1201089 1 179.9000 p21 gangs9 97 N p21->c102
7905.8000 M963 1328290 4 1094.8000 p28 gangs11 81 N p28->w196->p8->w194->c101
7908.2000 M861 952835 8 1808.2000 c76 gangs10 69 N c76->w143->w167->p21->w143->p21->w147->w143->p44
7913.5000 M797 15317 6 2254.5000 p36 gangs11 62 N p36->c76->w178->c83->p10->p35->c90
7915.5000 M781 372138 9 2368.5000 w196 gangs6 60 N w196->c135->c95->p26->c132->p58->c132->w208->c130->p56
7924.6000 M758 1587191 5 2536.6000 p6 gangs11 57 N p6->p23->p51->w149->w159->c117
7925.6000 M886 1884299 2 1643.6000 p40 gangs11 72 N p40->w159->c117
7949.0000 M757 1286240 6 2569.0000 c129 gangs10 57 N c129->c117->w198->w184->w197->w184->p66
7950.7000 M580 922685 12 3854.7000 p31 gangs6 35 N p31->c92->c124->w182->p11->p1->c86->w172->c107->p60->w165->c106->p53
7951.5000 M944 1407228 3 1267.5000 c112 gangs6 78 N c112->w171->c106->p53
7962.5000 M1023 896777 3 711.5000 p47 gangs0 88 N p47->p37->c87->c99
7962.9000 M899 776208 3 1589.9000 p47 gangs0 73 N p47->c116->c87->c99
7963.5000 M969 1080914 2 1107.5000 w169 gangs0 81 N w169->c87->c99
7978.1000 M450 837728 16 4806.1000 p15 gangs2 19 N p15->w150->c110->p30->p45->c104->c90->p22->c90->w169->p54->w185->c93->c135->p44->p59->p25
7978.6000 M881 930434 7 1734.6000 p1 gangs0 71 N p1->p14->c103->p44->p16->p44->p59->p25
7978.9000 M988 594899 3 972.9000 p21 gangs0 83 N p21->w143->p59->p25
7979.6000 M1001 1337453 4 880.6000 c101 gangs2 85 N c101->c103->p16->p59->p25
7982.5000 M412 832610 10 5079.5000 w170 gangs7 15 N w170->w153->c137->c89->p27->w165->w148->p55->c83->w207->c115
7984.1000 M861 952835 7 1884.1000 c76 gangs10 68 N c76->w143->w167->p21->w143->p21->w147->c103
7989.3000 M804 340036 4 2284.3000 w153 gangs3 61 N w153->w187->c84->p20->p14
7989.7000 M874 717230 4 1794.7000 w191 gangs3 70 N w191->w169->p54->p20->p14
7990.2000 M1072 963770 2 393.2000 w176 gangs9 93 N w176->p20->p14
7990.9000 M773 1227038 4 2494.9000 p39 gangs3 58 N p39->c134->p54->p20->p14
8003.2000 M693 1155947 12 3087.2000 c118 gangs6 48 N c118->p60->p23->c86->p1->w140->w171->c112->p15->w146->p7->w181->p29
8003.5000 M1073 517941 4 399.5000 p54 gangs6 93 N p54->p50->p7->w181->p29
8004.0000 M634 921247 8 3524.0000 w200 gangs0 41 N w200->w194->c117->p35->p50->c113->c84->w181->p29
8004.6000 M870 1163927 5 1835.6000 p18 gangs6 69 N p18->w158->p20->c84->w181->p29
8005.5000 M868 1719421 5 1852.5000 p54 gangs6 69 N p54->p20->p50->p7->w181->p29
8008.2000 M485 57756 19 4578.2000 p31 gangs11 23 N p31->w151->w180->w193->p52->p37->w170->w164->w187->p7->w187->w185->w163->p19->w163->p14->w206->p26->w206->c117
8012.8000 M957 1118732 5 1244.8000 c111 gangs5 79 N c111->w188->p28->p12->w173->p11
8013.3000 M744 913455 6 2732.3000 c113 gangs5 54 N c113->p62->p28->p12->w145->w173->p11
8013.4000 M922 137675 6 1476.4000 p28 gangs5 75 N p28->p62->c98->p28->p12->w173->p11
8014.3000 M1104 1374433 1 200.3000 w163 gangs1 96 N w163->p55
8017.4000 M935 1306206 4 1392.4000 p51 gangs8 76 N p51->w149->w159->p65->p58
8018.6000 M831 1187771 4 2119.6000 c129 gangs2 64 N c129->p16->c91->c129->c88
8019.6000 M362 1893349 16 5475.6000 c138 gangs2 8 N c138->c112->c127->p42->w194->p57->p64->p45->w200->w194->c117->c127->c110->c122->c133->c129->c88
8020.4000 M905 1448778 4 1609.4000 w169 gangs2 73 N w169->p54->w185->c129->c88
8020.7000 M717 539179 9 2924.7000 c130 gangs2 51 N c130->w168->w171->p34->c104->p27->c93->w185->c129->c88
8020.8000 M785 168085 8 2445.8000 c113 gangs2 59 N c113->w171->c109->c136->c81->p16->c133->c129->c88
8021.5000 M428 981254 12 5009.5000 p50 gangs10 16 N p50->c117->c73->c86->c89->w190->c85->w174->c86->w182->c130->p56->c92
8022.3000 M632 1521907 12 3557.3000 w180 gangs10 40 N w180->w193->p52->p37->w170->w167->p25->c139->w168->p8->w168->p56->c92
8022.9000 M1053 1145463 3 556.9000 w148 gangs6 90 N w148->w151->c92->p56
8023.3000 M733 767108 8 2820.3000 c117 gangs6 52 N c117->p35->c117->c127->c110->w171->c81->c92->p56
8023.8000 M656 983234 14 3377.8000 p9 gangs6 43 N p9->w184->p43->w184->p48->w201->p5->w153->w183->w140->p5->w183->w151->c92->p56
8024.0000 M997 220364 6 951.0000 p14 gangs6 84 N p14->w183->p5->w183->w151->c92->p56
8024.3000 M373 446040 21 5403.3000 p63 gangs6 9 N p63->w200->c84->w146->c102->w145->w189->w163->p48->w194->c115->w189->p44->w189->w157->w202->w157->w183->p32->c109->c92->p56
8037.2000 M384 451908 18 5338.2000 w143 gangs7 11 N w143->w174->c97->c99->c97->w143->w165->c71->p66->c92->w154->w152->w142->w155->c112->c125->w197->w184->p9
8038.1000 M1007 1630286 4 900.1000 w156 gangs9 84 N w156->c96->w197->w184->p9
8038.8000 M629 1213910 9 3591.8000 w169 gangs7 40 N w169->w206->w199->p6->w199->w140->c95->c86->w184->p9
8039.0000 M951 358693 5 1306.0000 c117 gangs9 78 N c117->w198->w184->w197->w184->p9
8039.3000 M778 502786 8 2512.3000 w179 gangs7 58 N w179->w162->c131->c114->w179->w184->w197->w184->p9
8039.8000 M921 880433 9 1507.8000 p29 gangs7 74 N p29->p39->p52->p1->p52->p56->c125->p66->w184->p9
8040.7000 M439 1699546 14 4947.7000 w200 gangs7 17 N w200->p58->c95->p8->c84->p66->p44->p16->p26->c117->w198->w184->w197->w184->p9
8041.0000 M566 443656 12 4040.0000 c97 gangs9 32 N c97->c139->c132->w196->c135->c95->p26->c117->w198->w184->w197->w184->p9
8041.9000 M932 1778007 6 1439.9000 p2 gangs7 76 N p2->c86->w156->c96->w197->w184->p9
8042.1000 M403 1232649 13 5202.1000 c127 gangs2 13 N c127->p5->c120->p11->c114->w174->w142->w155->w172->c95->p56->p52->w162->p17
8042.2000 M801 28592 3 2355.2000 p46 gangs2 60 N p46->c115->w162->p17
8042.3000 M336 81572 16 5689.3000 c136 gangs8 5 N c136->c108->w188->w189->c127->p11->c114->w174->w142->w182->w197->w186->w162->c107->w156->w162->p17
8042.8000 M779 1794926 6 2510.8000 c83 gangs7 58 N c83->p58->c76->c125->p66->w184->p9
8043.2000 M895 715990 2 1699.2000 p66 gangs9 71 N p66->w184->p9
8043.5000 M657 511783 9 3390.5000 w208 gangs9 43 N w208->c108->c79->p8->c79->p8->c95->c86->w184->p9
8044.0000 M412 832610 14 5141.0000 w170 gangs7 14 N w170->w153->c137->c89->p27->w165->w178->c80->p36->p52->p56->c125->p66->w184->p9
8044.6000 M699 1181812 13 3082.6000 w150 gangs7 48 N w150->p37->p19->p26->p36->p29->p39->p36->p52->p56->c125->p66->w184->p9
8044.9000 M542 403584 13 4205.9000 w178 gangs7 29 N w178->p3->p38->w199->c105->p32->w197->w148->c117->w198->w184->w197->w184->p9
8047.7000 M1033 936698 3 718.7000 w204 gangs5 88 N w204->p65->p48->c83
8048.2000 M515 925681 8 4393.2000 c84 gangs5 26 N c84->p40->p66->c102->w146->p5->p40->p48->c83
8048.3000 M730 88397 7 2865.3000 p69 gangs5 52 N p69->w179->p69->c114->w204->p65->p48->c83
8049.0000 M833 1256043 2 2138.0000 p40 gangs5 64 N p40->p48->c83
8049.2000 M898 396125 2 1681.2000 p40 gangs5 71 N p40->p48->c83
8050.0000 M436 1546299 12 4979.0000 c77 gangs8 17 N c77->w165->p35->w190->p55->c107->c92->w140->c81->p14->w183->c83->p48
8050.1000 M946 90891 3 1350.1000 c78 gangs8 77 N c78->p10->c83->p48
8050.2000 M814 23547 7 2273.2000 p60 gangs8 62 N p60->c125->c112->p14->p1->w178->c83->p48
8050.5000 M754 467972 8 2696.5000 c80 gangs8 55 N c80->w152->w172->c92->w140->p1->w178->c83->p48
8051.2000 M737 1238633 7 2817.2000 c84 gangs8 53 N c84->w175->w145->w189->c78->w205->c83->p48
8052.0000 M561 1574062 11 4083.0000 c99 gangs8 31 N c99->w193->p57->c106->w143->w153->w183->p14->p5->w183->c83->p48
8052.6000 M983 1160279 1 1085.6000 p38 gangs5 81 N p38->p26
8052.8000 M934 1456643 6 1434.8000 p32 gangs8 76 N p32->c109->c92->c120->w163->c83->p48
8057.7000 M1115 1399664 1 172.7000 p53 gangs1 97 N p53->c86
8058.3000 M666 1167378 8 3338.3000 p30 gangs1 44 N p30->c104->c128->w143->w153->p64->p14->p53->c86
8058.9000 M949 1002965 5 1337.9000 p41 gangs6 77 N p41->c86->w156->w182->c86->p53
8078.7000 M995 1001758 6 1021.7000 c133 gangs7 82 N c133->p16->w151->w148->p31->p15->c115
8079.2000 M913 939369 8 1606.2000 w201 gangs7 73 N w201->w192->c114->c85->p19->w195->p29->p15->c115
8079.8000 M633 1075213 17 3605.8000 p58 gangs7 39 N p58->c111->p58->c111->p58->c111->c77->c82->c98->w141->p31->c98->p57->p31->w205->p31->p15->c115
8083.3000 M779 1794926 2 2551.3000 c83 gangs7 57 N c83->w207->p35
8084.2000 M309 1229768 8 5929.2000 p35 gangs3 1 N p35->w190->p6->p23->p51->w149->w159->c117->c112
8084.5000 M1005 554309 4 956.5000 w157 gangs3 84 N w157->w149->w159->c117->c112
8085.3000 M1045 1427320 4 669.3000 w200 gangs3 88 N w200->p65->w159->c117->c112
8085.5000 M999 319263 4 1001.5000 p10 gangs11 83 N p10->p2->p35->c112->c117
8091.3000 M470 1395356 14 4772.3000 p68 gangs2 20 N p68->w148->p47->p36->p22->p47->c82->p37->p19->p26->p36->c76->c137->c102->p6
8092.3000 M933 1827682 4 1481.3000 p59 gangs2 75 N p59->w143->p21->c102->p6
8093.1000 M645 1423526 2 3527.1000 p40 gangs7 41 N p40->w201->p20
8093.1000 M905 1448778 6 1682.1000 w169 gangs2 71 N w169->p54->w185->c129->w158->c102->p6
8093.4000 M717 539179 6 2997.4000 c130 gangs2 50 N c130->p0->p59->w143->p21->c102->p6
8097.4000 M500 71386 7 4555.4000 w165 gangs0 24 N w165->p35->w147->w191->p59->w143->p21->c99
8098.2000 M1083 818704 1 431.2000 p23 gangs1 92 N p23->p13
8099.3000 M1060 506299 3 584.3000 w141 gangs1 90 N w141->w142->p52->p28
8100.1000 M890 1516068 9 1786.1000 c81 gangs7 70 N c81->c136->p16->c133->c129->c104->w151->w148->p52->p28
8100.9000 M617 1451573 9 3742.9000 w194 gangs1 37 N w194->p7->p32->w197->c85->p44->p29->w148->p52->p28
8100.9000 M467 271556 18 4804.9000 c87 gangs1 19 N c87->p23->p61->p25->w183->p17->c80->w152->w172->p10->w140->c81->w140->c112->p15->w146->w180->w146->p47
8101.4000 M616 856221 15 3749.4000 c118 gangs1 37 N c118->w207->p17->c80->p10->w207->c92->c126->w140->w171->c112->p15->w146->w180->w146->p47
8101.5000 M995 1001758 5 1044.5000 c133 gangs7 82 N c133->p16->w151->w148->p52->p28
8101.9000 M882 754941 6 1850.9000 p26 gangs1 69 N p26->c103->p44->p29->w148->p52->p28
8102.2000 M617 1451573 11 3744.2000 w194 gangs1 37 N w194->p7->p32->c108->c71->w176->w183->c85->p19->w180->w146->p47
8102.5000 M621 441594 7 3717.5000 p48 gangs1 38 N p48->w204->p69->p7->p69->c80->w146->p47
8102.9000 M882 754941 9 1851.9000 p26 gangs1 69 N p26->c103->c81->w140->c112->p15->w146->w180->w146->p47
8103.5000 M976 1029410 3 1188.5000 c102 gangs1 80 N c102->c80->w146->p47
8104.6000 M329 1209737 11 5801.6000 p20 gangs10 3 N p20->c93->c131->c135->c108->w208->c89->w174->c86->w182->c130->c92
8104.7000 M1103 157854 1 297.7000 c130 gangs10 95 N c130->c92
8111.7000 M964 1939721 4 1294.7000 w175 gangs5 78 N w175->p35->p14->w206->c83
8118.1000 M784 1532971 7 2549.1000 p16 gangs1 57 N p16->c119->w205->p53->w183->w195->w186->p28
8118.3000 M1000 377909 6 1025.3000 p2 gangs1 82 N p2->p10->p5->w183->w195->w186->p28
8118.4000 M1054 47776 3 647.4000 w183 gangs1 89 N w183->w195->w186->p28
8118.8000 M962 693846 4 1316.8000 c117 gangs1 78 N c117->w198->p11->w186->p28
8119.8000 M1002 1925998 4 1015.8000 c124 gangs1 83 N c124->p56->p11->w186->p28
8120.4000 M937 1047237 4 1480.4000 c117 gangs1 75 N c117->w198->p11->w186->p28
8120.6000 M498 867716 19 4595.6000 c104 gangs11 23 N c104->p48->w194->c115->w194->w204->w145->p64->w199->c102->c84->c102->c84->w175->c95->c135->c110->c122->p44->c98
8120.8000 M984 372572 5 1147.8000 c139 gangs11 80 N c139->w143->p59->c122->p44->c98
8121.4000 M911 1977170 6 1662.4000 c79 gangs1 72 N c79->c130->c124->p56->p11->w186->p28
8121.4000 M1072 963770 2 524.4000 w176 gangs9 91 N w176->c131->p54
8121.4000 M509 1179266 14 4509.4000 p30 gangs11 24 N p30->w155->c93->p29->c93->p9->c93->c128->w147->c127->p25->w203->c135->p44->c98
8121.9000 M508 842634 11 4518.9000 w189 gangs11 24 N w189->c115->c104->p7->p32->w197->w176->w186->c129->w185->p44->c98
8122.2000 M1113 1574987 1 249.2000 c131 gangs9 95 N c131->p54
8122.3000 M670 641874 7 3374.3000 c100 gangs11 43 N c100->c91->c110->c91->c110->c122->p44->c98
8122.7000 M815 627057 9 2340.7000 c71 gangs11 60 N c71->c129->p16->c91->p16->p44->c122->w147->p44->c98
8122.7000 M867 845366 5 1977.7000 c131 gangs9 67 N c131->p50->c113->c84->c131->p54
8123.0000 M581 530887 8 4021.0000 w201 gangs11 32 N w201->p50->c129->p16->p44->c122->w147->p44->c98
8123.2000 M974 359320 4 1225.2000 c111 gangs10 79 N c111->w188->p28->c98->p44
8129.7000 M658 624802 13 3469.7000 c107 gangs6 42 N c107->p4->w178->c80->p36->p52->p11->c110->p31->p33->w168->w174->c124->p53
8135.8000 M563 392920 15 4154.8000 w170 gangs3 30 N w170->w188->p52->w150->p37->p19->p26->c119->c102->w171->c81->c92->c120->p35->c120->p3
8142.1000 M784 1532971 4 2573.1000 p16 gangs1 57 N p16->p26->c94->c100->c86
8142.8000 M914 1310175 3 1660.8000 w157 gangs1 72 N w157->w200->c100->c86
8143.6000 M974 359320 6 1245.6000 c111 gangs10 79 N c111->w188->p28->p12->w145->w155->c82
8143.7000 M932 1778007 5 1541.7000 p2 gangs7 74 N p2->c86->w156->w182->c86->c100
8144.1000 M379 624985 13 5477.1000 c137 gangs7 8 N c137->w176->w151->p34->w147->w182->w153->w203->w170->w156->p58->w171->c86->c100
8144.4000 M632 1521907 14 3679.4000 w180 gangs10 38 N w180->w193->p52->p37->w170->w167->p25->c139->w168->p8->w168->p33->w142->w155->c82
8144.7000 M764 492433 5 2712.7000 p62 gangs10 54 N p62->p28->p12->w145->w155->c82
8145.2000 M861 952835 6 2045.2000 c76 gangs10 65 N c76->w143->w167->p12->w145->w155->c82
8152.2000 M981 1681684 7 1200.2000 c114 gangs4 79 N c114->p15->c119->p35->w176->p20->w140->c97
8153.0000 M840 1438282 6 2193.0000 c90 gangs4 63 N c90->w163->p18->p54->p20->w140->c97
8153.3000 M821 495197 6 2327.3000 p25 gangs2 61 N p25->c139->w168->w189->p64->w188->c107
8153.5000 M574 225473 12 4100.5000 w184 gangs2 31 N w184->c128->c93->c128->w143->w147->w194->c139->w168->w189->p64->w188->c107
8153.8000 M852 1452796 5 2113.8000 c90 gangs4 64 N c90->w169->p54->p20->w140->c97
8164.2000 M904 1139331 5 1759.2000 c77 gangs9 70 N c77->c72->p31->p64->p61->p25
8164.5000 M821 495197 6 2338.5000 p25 gangs2 61 N p25->c139->w168->w189->p64->p61->p25
8165.4000 M759 1631434 9 2769.4000 w141 gangs9 53 N w141->c124->w141->p31->c98->c72->p31->p64->p61->p25
8165.7000 M657 511783 12 3512.7000 w208 gangs9 41 N w208->c108->c79->p8->c79->p61->p33->c110->p31->p64->c101->p61->p25
8166.2000 M1068 333198 2 595.2000 p43 gangs8 90 N p43->c105->c84
8166.6000 M439 1699546 13 5073.6000 w200 gangs7 15 N w200->p58->c95->p8->c84->p66->c105->p32->p19->p32->c109->w152->w154->p4
8166.7000 M1088 911814 1 469.7000 c105 gangs8 92 N c105->c84
8166.8000 M572 1122619 18 4127.8000 w194 gangs10 31 N w194->w204->w145->p64->w199->c102->c84->c102->c84->w175->w145->p39->p52->p1->p52->p56->c125->c76->p46
8167.3000 M1106 1291539 1 340.3000 w154 gangs1 94 N w154->p4
8167.7000 M882 754941 6 1916.7000 p26 gangs1 68 N p26->c103->p67->c109->w152->w154->p4
8168.4000 M629 1213910 8 3721.4000 w169 gangs7 37 N w169->w206->c139->p19->p32->c109->w152->w154->p4
8168.6000 M467 271556 14 4872.6000 c87 gangs1 18 N c87->p23->p61->p25->w183->p17->c80->w152->w172->w152->c126->w154->c92->w154->p4
8168.7000 M484 93171 11 4747.7000 w155 gangs7 20 N w155->c111->w198->w169->w206->c139->p19->p32->c109->w152->w154->p4
8174.1000 M371 963460 13 5569.1000 c137 gangs10 7 N c137->w176->w151->c113->p35->w190->p55->w178->c80->p36->p33->p31->w181->p50
8174.9000 M510 1564776 12 4556.9000 c98 gangs10 24 N c98->c124->c83->p27->w165->w148->p55->c83->w178->w205->p31->w181->p50
8175.4000 M861 952835 5 2075.4000 c76 gangs10 65 N c76->w178->w205->p31->w181->p50
8175.7000 M1071 473819 5 586.7000 w180 gangs10 90 N w180->p19->p15->p29->w181->p50
8176.2000 M1085 978100 3 498.2000 w181 gangs10 91 N w181->p29->w181->p50
8180.5000 M1048 1509612 4 745.5000 c137 gangs10 87 N c137->w158->c102->w203->c103
8183.8000 M804 340036 4 2478.8000 w153 gangs3 58 N w153->w187->c84->c131->p3
8184.5000 M875 1341685 4 1980.5000 p45 gangs3 66 N p45->p20->w176->c131->p3
8185.2000 M773 1227038 6 2689.2000 p39 gangs3 55 N p39->c134->p54->p20->c84->c131->p3
8185.6000 M874 717230 6 1990.6000 w191 gangs3 66 N w191->w169->p54->p20->c84->c131->p3
8186.5000 M1077 1504494 4 554.5000 p62 gangs0 90 N p62->p36->p17->w177->p11
8186.6000 M1119 96666 2 277.6000 p17 gangs0 95 N p17->w177->p11
8187.3000 M1116 1366414 4 294.3000 p1 gangs5 95 N p1->c82->p17->w177->p11
8187.5000 M1107 289490 3 352.5000 w177 gangs0 94 N w177->p17->w177->p11
8198.0000 M816 1463555 7 2407.0000 w153 gangs10 59 N w153->c102->c133->c122->w151->w148->w142->c82
8198.7000 M757 1286240 5 2818.7000 c129 gangs10 53 N c129->c104->w151->w148->w142->c82
8204.3000 M632 1521907 11 3739.3000 w180 gangs10 37 N w180->w193->p52->p37->w170->w167->p25->p52->w145->p12->c75->p66
8204.8000 M861 952835 5 2104.8000 c76 gangs10 64 N c76->w143->w167->p12->c75->p66
8211.0000 M558 1369457 12 4260.0000 w206 gangs8 29 N w206->c105->p3->p38->w199->c105->p32->w197->w148->c117->w198->p11->p17
8211.1000 M814 23547 9 2434.1000 p60 gangs8 59 N p60->c125->c112->c86->p60->p2->w142->w155->p11->p17
8211.4000 M418 439310 6 5263.4000 c81 gangs8 12 N c81->c75->p29->w194->w168->p11->p17
8211.5000 M410 167412 13 5319.5000 w158 gangs8 11 N w158->w155->w199->p42->c121->c87->w193->c72->w193->p29->w194->w168->p11->p17
8211.7000 M415 381116 10 5285.7000 w204 gangs8 11 N w204->c114->w196->w162->c131->c114->w179->w184->w198->p11->p17
8211.9000 M812 351565 6 2447.9000 c76 gangs6 59 N c76->p36->w167->p12->w173->p11->p17
8212.5000 M949 1002965 5 1491.5000 p41 gangs6 75 N p41->c86->c107->w173->p11->p17
8213.1000 M434 1111236 10 5155.1000 w196 gangs6 14 N w196->c114->w196->w162->c131->c114->w179->w184->w198->p11->p17
8213.8000 M538 1258823 11 4402.8000 p6 gangs8 26 N p6->c86->c89->w155->c92->c126->w186->w197->w186->w198->p11->p17
8214.5000 M869 1397768 7 2054.5000 p21 gangs6 65 N p21->w143->p28->p12->w145->w173->p11->p17
8215.2000 M927 1263492 5 1649.2000 w186 gangs6 72 N w186->w197->w186->w198->p11->p17
8221.2000 M657 511783 9 3568.2000 w208 gangs9 40 N w208->c108->c79->p8->c79->p61->p33->c110->p31->p29
8222.0000 M679 1410543 6 3411.0000 w148 gangs9 43 N w148->p55->c83->w178->w205->p31->p29
8222.8000 M521 1469196 9 4523.8000 p62 gangs9 24 N p62->c74->c124->w182->p58->c83->w178->w205->p31->p29
8223.2000 M504 610454 15 4653.2000 p23 gangs6 22 N p23->c96->p23->p25->p60->p23->c74->p8->c79->c86->c79->p61->p11->c110->p31->p29
8224.1000 M1063 1688894 1 688.1000 p31 gangs0 88 N p31->p29
8224.6000 M765 831541 7 2786.6000 p29 gangs6 53 N p29->c137->w151->c104->w151->w148->p31->p29
8224.9000 M829 563800 5 2341.9000 c78 gangs0 60 N c78->w189->w178->w205->p31->p29
8230.5000 M1080 1625779 1 581.5000 w200 gangs1 90 N w200->p13
8240.5000 M540 574979 14 4418.5000 w161 gangs10 26 N w161->p24->p23->p25->p2->w154->w172->c125->w156->p60->p9->p56->p41->c139->c82
8241.1000 M1082 1065258 2 579.1000 p8 gangs10 90 N p8->c139->c82
8255.6000 M437 329649 18 5176.6000 c89 gangs5 13 N c89->c137->p27->c124->p24->c124->w182->p66->p41->c79->p14->p8->w199->p58->p60->c117->p60->w165->c109
8255.8000 M823 235743 4 2414.8000 c83 gangs5 59 N c83->p58->p60->w165->c109
8256.8000 M887 1855360 4 1968.8000 w140 gangs5 67 N w140->w171->c106->w165->c109
8257.6000 M845 1483401 4 2265.6000 c85 gangs5 62 N c85->w174->c86->w165->c109
8271.7000 M974 359320 5 1373.7000 c111 gangs10 77 N c111->w188->p28->c98->w185->c103
8272.2000 M1068 333198 2 701.2000 p43 gangs8 88 N p43->c105->p7
8272.2000 M339 1276217 13 5898.2000 w194 gangs11 1 N w194->w158->w199->w204->p11->p32->p7->c118->c93->w158->w203->c103->w203->c98
8272.7000 M381 901239 13 5589.7000 c114 gangs11 6 N c114->p45->w145->p32->p11->p32->p7->c118->c93->w158->w203->c103->w203->c98
8272.7000 M1088 911814 1 575.7000 c105 gangs8 90 N c105->p7
8272.7000 M1113 1574987 1 399.7000 c131 gangs9 93 N c131->p14
8273.0000 M986 588467 3 1284.0000 p34 gangs9 78 N p34->p7->c131->p14
8273.3000 M414 479802 11 5355.3000 c123 gangs9 10 N c123->p1->p51->w144->w168->c138->p34->p20->c93->p7->c131->p14
8274.0000 M875 1341685 4 2070.0000 p45 gangs3 65 N p45->p20->w176->c131->p14
8275.9000 M503 867682 17 4711.9000 p25 gangs10 21 N p25->w183->c117->w177->c112->p24->c124->w182->c79->c86->p2->p10->p5->c83->p5->w183->w189->p50
8284.5000 M821 495197 6 2458.5000 p25 gangs2 59 N p25->c139->w168->w189->p64->p61->p6
8284.7000 M817 953150 9 2484.7000 c123 gangs9 58 N c123->p12->w188->p28->p8->w194->c101->w194->w205->p25
8284.7000 M814 23547 9 2507.7000 p60 gangs8 58 N p60->c125->c112->c125->c112->w171->p67->c100->w156->p23
8284.9000 M898 396125 3 1916.9000 p40 gangs5 68 N p40->c73->w156->p23
8285.5000 M679 1410543 5 3474.5000 w148 gangs9 42 N w148->p55->c83->w178->w205->p25
8285.7000 M550 1522883 18 4388.7000 p31 gangs5 26 N p31->p4->p31->c92->c124->w182->c79->p8->w199->p58->p60->c117->p60->c136->p58->c78->c73->w156->p23
8286.0000 M866 452410 3 2150.0000 w208 gangs8 64 N w208->c89->w156->p23
8286.2000 M892 1318783 7 1962.2000 p33 gangs9 67 N p33->c77->w188->p28->p8->w194->w205->p25
8286.2000 M823 235743 6 2445.2000 c83 gangs5 59 N c83->p58->p60->c125->p58->w156->p23
8286.3000 M410 167412 12 5394.3000 w158 gangs8 10 N w158->w155->w199->w146->w184->p43->w184->w200->w184->w159->c100->w156->p23
8287.1000 M934 1456643 3 1669.1000 p32 gangs8 72 N p32->c89->w156->p23
8287.5000 M908 693674 3 1850.5000 c106 gangs5 69 N c106->c89->w156->p23
8288.0000 M526 934161 6 4555.0000 c102 gangs8 24 N c102->w146->p5->p40->c73->w156->p23
8289.0000 M929 1912020 3 1709.0000 w208 gangs5 71 N w208->c89->w156->p23
8292.3000 M1120 1458935 1 376.3000 p29 gangs7 93 N p29->c115
8292.6000 M778 502786 9 2765.6000 w179 gangs7 53 N w179->w162->c131->c114->w179->p69->p19->w195->p29->c115
8292.7000 M1138 115565 2 253.7000 w207 gangs0 95 N w207->c115->p29
8293.2000 M580 922685 8 4197.2000 p31 gangs6 30 N p31->c92->c124->w182->c79->p8->w168->c115->p29
8293.8000 M949 1002965 4 1572.8000 p41 gangs6 73 N p41->c86->c107->c115->p29
8293.9000 M840 1438282 7 2333.9000 c90 gangs4 61 N c90->p22->c134->c116->w164->p37->p18->p24
8294.7000 M828 1645679 6 2419.7000 p60 gangs9 59 N p60->w156->p2->c86->c107->c115->p29
8294.8000 M966 1750294 6 1463.8000 c108 gangs4 75 N c108->p34->p18->c116->p37->p18->p24
8294.8000 M1004 144163 2 1173.8000 c107 gangs9 80 N c107->c115->p29
8294.9000 M910 108142 7 1840.9000 c78 gangs0 69 N c78->p53->p10->p5->w183->w151->c115->p29
8295.3000 M531 996471 14 4531.3000 p32 gangs4 24 N p32->p11->p32->p7->w195->w185->w163->p18->c108->p34->p18->c116->p37->p18->p24
