0	10	9
1	16	13
2	21	14
3	4	4
4	10	7
5	1	1
6	10	8
7	20	16
8	6	5
9	7	6
10	15	14
11	19	15
12	11	8
13	22	14
14	1	1
15	8	5
16	35	23
17	50	31
18	35	19
19	46	22
20	25	16
21	28	21
22	23	16
23	29	23
24	55	30
25	32	20
26	36	22
27	32	22
28	17	13
29	44	26
30	35	22
31	33	22
32	20	15
33	25	15
34	13	10
35	9	6
36	12	11
37	31	18
38	4	3
39	14	9
40	19	12
41	7	4
42	16	14
43	20	15
44	9	6
45	10	7
46	26	21
47	21	16
